factor,factor_value,rank,word,pearson_correlation,word_count
nationality,Saudi Arabia,12,faces,0.15118578974756328,8
nationality,Saudi Arabia,13,samir,0.14042191327843548,9
nationality,Saudi Arabia,14,above,0.13191355590617682,83
nationality,Saudi Arabia,15,dreamt,0.13120408826538765,10
nationality,Saudi Arabia,16,neighbors,0.13120408033485836,10
nationality,Saudi Arabia,17,wand,0.13120408033485834,10
nationality,Saudi Arabia,18,feet,0.13120408033485828,10
nationality,Saudi Arabia,19,evening,0.13079917843407357,149
nationality,Saudi Arabia,20,painting,0.1304656143014039,84
nationality,South Africa,1,africa,0.9710550192639751,17
nationality,South Africa,2,south,0.6982784428869102,32
nationality,South Africa,3,thabo,0.5216912320091142,5
nationality,South Africa,4,believing,0.22066300658039856,9
nationality,South Africa,5,baobab,0.20738709472284056,10
nationality,South Africa,6,added,0.17974913972480927,6
nationality,South Africa,7,swing,0.17974912574218066,6
nationality,South Africa,8,climbing,0.16398400728391857,36
nationality,South Africa,9,onto,0.1613249176757827,15
nationality,South Africa,10,view,0.16117545252114673,25
nationality,South Africa,11,nuzzled,0.15118579994852557,8
nationality,South Africa,12,deed,0.15118578974756336,8
nationality,South Africa,13,almost,0.15118578974756328,8
nationality,South Africa,14,fear,0.15118578974756328,8
nationality,South Africa,15,side,0.14893422602922915,41
nationality,South Africa,16,twice,0.14042191327843548,9
nationality,South Africa,17,whimper,0.14042190433862434,9
nationality,South Africa,18,discovering,0.13761122230075168,19
nationality,South Africa,19,tortoise,0.13272533656149832,20
nationality,South Africa,20,starry,0.13120408826538763,10
nationality,South Korea,1,korea,0.9107051804278059,15
nationality,South Korea,2,south,0.6115956017009491,32
nationality,South Korea,3,hana,0.4270062814147972,14
nationality,South Korea,4,“if,0.17974912574218055,6
nationality,South Korea,5,cried,0.16402169406964678,7
nationality,South Korea,6,“your,0.15118578974756328,8
nationality,South Korea,7,cherry,0.15118578974756328,8
nationality,South Korea,8,playful,0.14893423514520956,41
nationality,South Korea,9,swam,0.148535766935212,56
nationality,South Korea,10,ocean,0.14042191327843548,9
nationality,South Korea,11,weeds,0.14042190433862434,9
nationality,South Korea,12,stopped,0.1327253365614983,20
nationality,South Korea,13,nothing,0.13272532512602633,20
nationality,South Korea,14,truly,0.1312040803348583,10
nationality,South Korea,15,hearted,0.1286871044994858,34
nationality,South Korea,16,leaned,0.1257848201747426,35
nationality,South Korea,17,carry,0.12317702136993697,11
nationality,South Korea,18,mr,0.12317702136993697,11
nationality,South Korea,19,freed,0.12317702136993697,11
nationality,South Korea,20,listening,0.12088524298746492,53
nationality,Spain,1,spain,0.9413161777802403,16
nationality,Spain,2,lucia,0.3811451931843249,9
nationality,Spain,3,miguel,0.2777941250292508,6
nationality,Spain,4,oak,0.23580467753087145,49
nationality,Spain,5,kindly,0.20738709472284064,10
nationality,Spain,6,unlocks,0.1997332145406323,5
nationality,Spain,7,beginning,0.17974913972480927,6
nationality,Spain,8,spots,0.17974912574218055,6
nationality,Spain,9,luna,0.17974912574218052,6
nationality,Spain,10,chase,0.1757224778568813,22
nationality,Spain,11,leading,0.17572246339835873,22
nationality,Spain,12,wildflowers,0.17572246339835873,22
nationality,Spain,13,curly,0.16402169406964676,7
nationality,Spain,14,above,0.16001348497494824,83
nationality,Spain,15,pick,0.15272993899220258,27
nationality,Spain,16,cloud,0.15118578974756328,8
nationality,Spain,17,gazed,0.15118578974756328,8
nationality,Spain,18,believed,0.14285715451560596,18
nationality,Spain,19,welcome,0.13761122230075165,19
nationality,Spain,20,clouds,0.136111104147292,46
nationality,Sri Lanka,1,sri,0.9710550192639755,17
nationality,Sri Lanka,2,lanka,0.9710550192639755,17
nationality,Sri Lanka,3,ella,0.6218684334996222,9
nationality,Sri Lanka,4,elephant,0.6207738376870582,14
nationality,Sri Lanka,5,elephants,0.4063118099465764,8
nationality,Sri Lanka,6,milo,0.3457072628852555,7
nationality,Sri Lanka,7,monkey,0.24131877295641146,20
nationality,Sri Lanka,8,monkeys,0.2362277964805676,8
nationality,Sri Lanka,9,quickly,0.2332387490474488,14
nationality,Sri Lanka,10,lush,0.22610714677285043,31
nationality,Sri Lanka,11,swinging,0.22066299253212396,9
nationality,Sri Lanka,12,compassion,0.20000001632184833,18
nationality,Sri Lanka,13,afraid,0.18574537873380895,12
nationality,Sri Lanka,14,aloud,0.17974912574218058,6
nationality,Sri Lanka,15,“what’s,0.17974912574218058,6
nationality,Sri Lanka,16,hugging,0.17974912574218055,6
nationality,Sri Lanka,17,smaller,0.17974912574218055,6
nationality,Sri Lanka,18,helping,0.16887955099939525,95
nationality,Sri Lanka,19,arjun,0.1640216940696468,7
nationality,Sri Lanka,20,anaya,0.1640216940696468,7
nationality,Thailand,1,thailand,0.9710549287324557,17
nationality,Thailand,2,niran,0.5216912764301022,5
nationality,Thailand,3,rice,0.2701063753340537,31
nationality,Thailand,4,jungle,0.20738709472284061,10
nationality,Thailand,5,elephant,0.1686495397184492,14
nationality,Thailand,6,cakes,0.16402169406964678,7
nationality,Thailand,7,monkeys,0.15118578974756328,8
nationality,Thailand,8,elephants,0.15118578974756325,8
nationality,Thailand,9,green,0.15056549586575263,201
nationality,Thailand,10,joyfully,0.14151939771889263,30
nationality,Thailand,11,fireflies,0.14042190433862434,9
nationality,Thailand,12,aside,0.14042190433862434,9
nationality,Thailand,13,swinging,0.1404219043386243,9
nationality,Thailand,14,monkey,0.13272532512602633,20
nationality,Thailand,15,push,0.12317702136993698,11
nationality,Thailand,16,race,0.11602387046704525,24
nationality,Thailand,17,trunk,0.11036133295691085,41
nationality,Thailand,18,lonely,0.10899282547213246,26
nationality,Thailand,19,careful,0.10899282547213242,26
nationality,Thailand,20,dance,0.10784145271935384,80
nationality,Tibet,1,tibet,0.9999999909340196,18
nationality,Tibet,2,lhamo,0.4365500472930599,7
nationality,Tibet,3,mountains,0.36172624452310265,92
nationality,Tibet,4,tashi,0.3402785106280836,21
nationality,Tibet,5,valley,0.2835701091108228,10
nationality,Tibet,6,valleys,0.26602008971998364,17
nationality,Tibet,7,mountain,0.23323872514253632,14
nationality,Tibet,8,peaceful,0.21547290229594118,24
nationality,Tibet,9,meadows,0.20000001632184833,18
nationality,Tibet,10,rocky,0.19973321454063236,5
nationality,Tibet,11,hills,0.18479459179458455,102
nationality,Tibet,12,entire,0.17974912574218058,6
nationality,Tibet,13,cheese,0.17974912574218058,6
nationality,Tibet,14,yourself,0.17974912574218055,6
nationality,Tibet,15,imagine,0.17974912574218055,6
nationality,Tibet,16,tea,0.17974912574218055,6
nationality,Tibet,17,already,0.17974912574218052,6
nationality,Tibet,18,holds,0.17974912574218052,6
nationality,Tibet,19,high,0.17440333143400671,150
nationality,Tibet,20,clouds,0.17267826645551965,46
nationality,Turkey,1,ali,0.5763958234125849,8
nationality,Turkey,2,turkey,0.5719290364523927,6
nationality,Turkey,3,elif,0.5216912764301022,5
nationality,Turkey,4,beamed,0.2548644784774511,7
nationality,Turkey,5,scent,0.20738709472284061,10
nationality,Turkey,6,concern,0.19973321454063234,5
nationality,Turkey,7,amazing,0.1958716569325227,11
nationality,Turkey,8,hunt,0.17974912574218052,6
nationality,Turkey,9,shore,0.1767384552650625,13
nationality,Turkey,10,anyone,0.17058758004114316,23
nationality,Turkey,11,searching,0.16476728513663405,49
nationality,Turkey,12,fingers,0.1613249176757827,15
nationality,Turkey,13,telling,0.15464478578582241,16
nationality,Turkey,14,handed,0.15118578974756325,8
nationality,Turkey,15,few,0.14508399285021403,29
nationality,Turkey,16,rustling,0.14285715451560596,18
nationality,Turkey,17,leaves,0.1409814818851913,96
nationality,Turkey,18,vibrant,0.14042190433862434,9
nationality,Turkey,19,peeked,0.13810868965044376,31
nationality,Turkey,20,sea,0.13761122230075168,19
nationality,Vietnam,1,vietnam,0.879130579383406,14
nationality,Vietnam,2,minh,0.7021095216931217,9
nationality,Vietnam,3,linh,0.6182355715490914,7
nationality,Vietnam,4,healed,0.1997332145406323,5
nationality,Vietnam,5,year,0.19973321454063228,5
nationality,Vietnam,6,rice,0.18210791821164704,31
nationality,Vietnam,7,taught,0.1640216822477181,7
nationality,Vietnam,8,soared,0.15464795576432042,39
nationality,Vietnam,9,sunset,0.15464480063532515,16
nationality,Vietnam,10,bloomed,0.14621238133812803,42
nationality,Vietnam,11,fresh,0.1428571415620028,18
nationality,Vietnam,12,whispering,0.14042191327843548,9
nationality,Vietnam,13,lush,0.13810868965044373,31
nationality,Vietnam,14,grow,0.13761122230075165,19
nationality,Vietnam,15,feathered,0.13120408826538763,10
nationality,Vietnam,16,plant,0.1312040803348583,10
nationality,Vietnam,17,awaited,0.12765176587099233,67
nationality,Vietnam,18,twist,0.12317702136993698,11
nationality,Vietnam,19,determined,0.12317702136993698,11
nationality,Vietnam,20,cloth,0.11609086170863063,12
